source,match,set,rally_id,rally,ball_round,rally_length,player,shot_type,raw_shot_type,terminal_reason,getpoint_player,landing_x,landing_y,contact_x,contact_y,recovery_x,recovery_y,opponent_x,opponent_y,landing_area,player_location_area,opponent_location_area
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,4,11,B,return net,擋小球,,,1.4856211066467484,1.311152727063904,-1.394647400643116,-3.9879936264398097,-0.08740339880445518,-4.136939722862876,-0.9895028559182958,5.100582195651166,1,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,5,11,A,net shot,放小球,,,0.48187653160229305,0.9610081017437653,1.4856211066467484,-1.311152727063904,0.5068314988549665,-2.4767747750866898,-0.08740339880445518,4.136939722862876,7,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,6,11,B,lob,挑球,,,-1.2062778795061726,6.080479725468252,0.48187653160229305,-0.9610081017437653,-0.24983935413568364,-3.2625272731431947,0.5068314988549665,2.4767747750866898,9,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,7,11,A,clear,長球,,,-1.8699230375636382,5.831379870721316,-1.2062778795061726,-6.080479725468252,-0.14028434228037556,-3.9691980389878303,-0.24983935413568364,3.2625272731431947,3,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,8,11,B,drop,切球,,,-1.9843743119819826,2.07930694536741,-1.8699230375636382,-5.831379870721316,-0.903876875367402,-4.868045181918669,-0.14028434228037556,3.9691980389878303,2,3,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,9,11,A,net shot,放小球,,,-1.4852359783822773,0.7518320291909582,-1.9843743119819826,-2.07930694536741,-0.6660683350956065,-3.014391278144471,-0.903876875367402,4.868045181918669,1,6,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,10,11,B,net shot,放小球,,,-1.6396733974032793,0.39776743285324506,-1.4852359783822773,-0.7518320291909582,-0.9712810152984122,-1.8640715384035853,-0.6660683350956065,3.014391278144471,2,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally7,7,11,11,A,lob,挑球,not pass over the net,B,-1.409783449368719,-0.012615751179492686,-1.6396733974032793,-0.39776743285324506,,,-0.9712810152984122,1.8640715384035853,1,2,7
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,1,7,B,short service,發短球,,,-0.4475545977263001,1.0995791836125361,0.09346613452460424,-3.324118515300586,-0.07840240756742944,-3.3195900726953806,-0.8383201270113693,3.6414800459512215,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,2,7,A,lob,挑球,,,-1.3131916850091754,5.593770673747031,-0.4475545977263001,-1.0995791836125361,-0.039820735288018605,-3.4212446199197157,-0.07840240756742944,3.3195900726953806,5,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,3,7,B,drop,切球,,,-1.2033644644422838,2.0374929280119494,-1.3131916850091754,-5.593770673747031,-0.7457547320453567,-4.993055420084365,-0.039820735288018605,3.4212446199197157,7,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,4,7,A,lob,挑球,,,0.9171178191350551,5.987282923458465,-1.2033644644422838,-2.0374929280119494,0.2965609323282321,-4.115402035056305,-0.7457547320453567,4.993055420084365,9,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,5,7,B,drop,切球,,,-1.3735901369827195,2.1647652349815902,0.9171178191350551,-5.987282923458465,0.49890856111232545,-5.46230946561424,0.2965609323282321,4.115402035056305,2,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,6,7,A,net shot,放小球,,,-1.3111908541885844,1.009466424096658,-1.3735901369827195,-2.1647652349815902,-0.3448411209645442,-3.28869367909169,0.49890856111232545,5.46230946561424,1,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally8,8,7,7,B,push,推球,out,A,2.244961506850727,6.387940370496129,-1.3111908541885844,-1.009466424096658,,,-0.3448411209645442,3.28869367909169,14,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally9,9,1,4,A,short service,發短球,,,0.5353704828949862,1.2215102608711574,-0.08970520416986504,-3.036265915645486,0.1373549744017018,-3.1735362972706165,1.0027698980714261,4.167827558516517,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally9,9,2,4,B,net shot,放小球,,,0.7088392709424332,0.5799571812764782,0.5353704828949862,-1.2215102608711574,0.362837521041009,-2.6648863292954554,0.1373549744017018,3.1735362972706165,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally9,9,3,4,A,net shot,放小球,,,0.2564029679404947,0.09621429895241299,0.7088392709424332,-0.5799571812764782,0.4970450727480961,-1.8553269280451903,0.362837521041009,2.6648863292954554,7,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally9,9,4,4,B,net shot,放小球,touched the net,A,-1.0560139810012157,-0.39025777653112514,0.2564029679404947,-0.09621429895241299,,,0.4970450727480961,1.8553269280451903,7,7,7
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally11,11,1,2,A,long service,發長球,,,0.6250665524196735,3.4975151721937365,-0.0753689445052749,-3.203452261106301,0.08111620355738854,-3.5800937305182203,1.0027698980714261,4.167827558516517,8,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally11,11,2,2,B,smash,殺球,opponent ball landed,B,-1.191833513656549,4.201444767101487,0.6250665524196735,-3.4975151721937365,,,0.08111620355738854,3.5800937305182203,8,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,1,23,B,short service,發短球,,,0.7933658105888616,1.1150364802306387,-0.19981196732631243,-3.369178022054664,-0.14925860739884256,-3.4235462371969585,0.777078306706574,3.8339846451813413,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,2,23,A,net shot,放小球,,,0.3033691414260329,0.255538720014309,0.7933658105888616,-1.1150364802306387,0.1350796361018839,-2.299456664652706,-0.14925860739884256,3.4235462371969585,7,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,3,23,B,lob,挑球,,,-1.3935753425147073,5.809119285236508,0.3033691414260329,-0.255538720014309,-0.413579310305159,-3.469747454406541,0.1350796361018839,2.299456664652706,4,7,7
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,4,23,A,clear,長球,,,1.1379271187565132,6.125718089520034,-1.3935753425147073,-5.809119285236508,0.06858206336683463,-4.620987047880722,-0.413579310305159,3.469747454406541,9,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,5,23,B,drop,切球,,,-0.920322009765715,2.613192787976587,1.1379271187565132,-6.125718089520034,0.8470074182287552,-5.919916933909288,0.06858206336683463,4.620987047880722,8,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,6,23,A,net shot,放小球,,,-1.1336901674072208,1.099273168659199,-0.920322009765715,-2.613192787976587,-0.3057980018977946,-3.5308420333671107,0.8470074182287552,5.919916933909288,7,8,9
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,7,23,B,net shot,放小球,,,-1.6508645243593847,0.47243500064715266,-1.1336901674072208,-1.099273168659199,-0.5906678345455549,-2.6911092825153036,-0.3057980018977946,3.5308420333671107,2,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,8,23,A,net shot,放小球,,,-1.5707042814454557,0.06239678131977327,-1.6508645243593847,-0.47243500064715266,-1.0001408283430449,-1.38240876952079,-0.5906678345455549,2.6911092825153036,1,2,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,9,23,B,lob,挑球,,,1.5776903836660106,6.241386617923931,-1.5707042814454557,-0.06239678131977327,-0.047267555523637234,-3.5868229481828795,-1.0001408283430449,1.38240876952079,3,1,7
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,10,23,A,back-court drive,後場抽平球,,,1.9322919467246618,3.372568435513776,1.5776903836660106,-6.241386617923931,0.8271327141491639,-4.754090628325443,-0.047267555523637234,3.5868229481828795,6,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,11,23,B,return net,擋小球,,,1.9449567529434515,1.738066379037388,1.9322919467246618,-3.372568435513776,0.7864479483528901,-3.18504326410327,0.8271327141491639,4.754090628325443,1,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,12,23,A,net shot,放小球,,,1.8899051660202322,0.6941845679569544,1.9449567529434515,-1.738066379037388,0.6582837038850421,-2.6827855818730555,0.7864479483528901,3.18504326410327,2,1,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,13,23,B,lob,挑球,,,-0.7122950073643333,6.001932084946784,1.8899051660202322,-0.6941845679569544,0.00641841679521795,-4.083323900426688,0.6582837038850421,2.6827855818730555,9,2,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,14,23,A,wrist smash,點扣,,,-1.548047395157126,3.4394179737343675,-0.7122950073643333,-6.001932084946784,-0.43722414155976974,-5.438800912742245,0.00641841679521795,4.083323900426688,5,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,15,23,B,return net,擋小球,,,1.292781469721483,1.9085922235464274,-1.548047395157126,-3.4394179737343675,-0.4913185924569327,-3.9022122235838737,-0.43722414155976974,5.438800912742245,1,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,16,23,A,lob,挑球,,,-1.4929170356890478,5.651465455020348,1.292781469721483,-1.9085922235464274,-0.13327657232366807,-3.994301101233036,-0.4913185924569327,3.9022122235838737,3,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,17,23,B,clear,長球,,,-1.7794028458070352,5.830497626790537,-1.4929170356890478,-5.651465455020348,-0.48305646588468115,-4.7615619764818415,-0.13327657232366807,3.994301101233036,4,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,18,23,A,clear,長球,,,1.5727774592449006,6.008752343850121,-1.7794028458070352,-5.830497626790537,0.24244919629339995,-4.359777509376802,-0.48305646588468115,4.7615619764818415,4,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,19,23,B,smash,殺球,,,2.0857184005640064,3.692578148000616,1.5727774592449006,-6.008752343850121,1.2941849755234796,-5.8696696051578945,0.24244919629339995,4.359777509376802,5,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,20,23,A,return net,擋小球,,,1.842000360393792,0.5689580804647881,2.0857184005640064,-3.692578148000616,1.7319323821747863,-4.275641146339744,1.2941849755234796,5.8696696051578945,2,8,4
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,21,23,B,rush,撲球,,,0.9046539797839839,3.598625528874109,1.842000360393792,-0.5689580804647881,1.3827869503046684,-2.0115826631421725,1.7319323821747863,4.275641146339744,8,2,5
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,22,23,A,defensive return drive,防守回抽,,,-1.161276716839758,5.662117413397964,0.9046539797839839,-3.598625528874109,-0.7320741885249848,-2.8153634601485265,1.3827869503046684,2.0115826631421725,9,8,2
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally12,12,23,23,B,passive drop,過度切球,touched the net,A,-1.1753366622996448,-0.30746697707832066,-1.161276716839758,-5.662117413397964,,,-0.7320741885249848,2.8153634601485265,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,1,13,A,short service,發短球,,,-0.4540083206165161,1.4656708827018123,0.09793099243467165,-2.8058396376553305,-0.052870968107579214,-3.063982561702398,-0.715932017087453,3.785911999828947,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,2,13,B,lob,挑球,,,-1.1487503674123627,5.867290362105338,-0.4540083206165161,-1.4656708827018123,-0.6245102546981318,-3.3579335123157064,-0.052870968107579214,3.063982561702398,9,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,3,13,A,wrist smash,點扣,,,-1.317072224416522,3.0787043449745237,-1.1487503674123627,-5.867290362105338,-0.9895351043056515,-5.647089744953206,-0.6245102546981318,3.3579335123157064,5,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,4,13,B,net shot,放小球,,,0.7656680118370023,2.6521166408957053,-1.317072224416522,-3.0787043449745237,-0.7241585155156782,-4.1188985660550985,-0.9895351043056515,5.647089744953206,8,8,9
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,5,13,A,drive,平球,,,1.445348903982118,4.5247362324158615,0.7656680118370023,-2.6521166408957053,0.5224628166189541,-3.4693790889364644,-0.7241585155156782,4.1188985660550985,6,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,6,13,B,defensive return lob,防守回挑,,,0.6378765464871682,5.327994899371629,1.445348903982118,-4.5247362324158615,-0.24590048379656163,-4.4754095809720615,0.5224628166189541,3.4693790889364644,8,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,7,13,A,smash,殺球,,,-1.8116979833866558,4.48761875348855,0.6378765464871682,-5.327994899371629,0.5379215172891116,-5.113390201064409,-0.24590048379656163,4.4754095809720615,5,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,8,13,B,return net,擋小球,,,-1.476985916921952,2.5309370366175683,-1.8116979833866558,-4.48761875348855,-1.743030790125747,-4.0900308993635806,0.5379215172891116,5.113390201064409,6,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,9,13,A,net shot,放小球,,,1.0520573245930025,0.7192011929131435,-1.476985916921952,-2.5309370366175683,-0.34039297760623755,-3.0671027597105462,-1.743030790125747,4.0900308993635806,7,8,5
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,10,13,B,lob,挑球,,,1.2078677769387487,5.916780708725228,1.0520573245930025,-0.7192011929131435,-0.06734979087899626,-3.749022197438793,-0.34039297760623755,3.0671027597105462,9,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,11,13,A,smash,殺球,,,1.6659741504194692,4.186618097607896,1.2078677769387487,-5.916780708725228,1.4341521073009502,-5.471071263574572,-0.06734979087899626,3.749022197438793,6,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,12,13,B,defensive return lob,防守回挑,,,-0.6167229579797182,4.579292172798056,1.6659741504194692,-4.186618097607896,0.11458638795561235,-4.4859234711182925,1.4341521073009502,5.471071263574572,8,8,5
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally13,13,13,13,A,smash,殺球,opponent ball landed,A,1.5366204613153547,4.296704291181401,-0.6167229579797182,-4.579292172798056,,,0.11458638795561235,4.4859234711182925,6,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,1,8,A,short service,發短球,,,0.5554206149953999,0.42133162467857566,-0.07447886754660317,-2.865451849473639,0.10801074189629593,-3.173846795348725,0.9435154858062466,3.7767097651104606,7,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,2,8,B,net shot,放小球,,,0.5455812528891851,0.6559210740158706,0.5554206149953999,-0.42133162467857566,0.267547427442408,-2.27090458616215,0.10801074189629593,3.173846795348725,7,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,3,8,A,lob,挑球,,,1.5614553442617751,6.008381603863359,0.5455812528891851,-0.6559210740158706,0.41795649700895615,-3.5768613531365463,0.267547427442408,2.27090458616215,4,7,7
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,4,8,B,clear,長球,,,1.3896140671847486,5.896429094597502,1.5614553442617751,-6.008381603863359,0.08133729221632983,-4.3121417761562215,0.41795649700895615,3.5768613531365463,3,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,5,8,A,smash,殺球,,,1.613261095426247,4.185124580766035,1.3896140671847486,-5.896429094597502,1.6952570896646488,-5.934473521588442,0.08133729221632983,4.3121417761562215,6,9,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,6,8,B,return net,擋小球,,,-1.4875312363610744,2.5904430942417167,1.613261095426247,-4.185124580766035,0.045868055740311296,-3.7521232306449104,1.6952570896646488,5.934473521588442,6,8,3
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,7,8,A,return net,擋小球,,,-1.294001396633103,0.3856685832540784,-1.4875312363610744,-2.5904430942417167,-0.45071842732930323,-3.4522008067784715,0.045868055740311296,3.7521232306449104,1,8,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally14,14,8,8,B,rush,撲球,opponent ball landed,B,2.067572732016105,5.933033339930302,-1.294001396633103,-0.3856685832540784,,,-0.45071842732930323,3.4522008067784715,3,7,8
ShuttleSet22,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals,2,Lakshya_SEN_LOH_Kean_Yew_YONEX_SUNRISE_India_Open_2022_ Finals__set2__rally15,15,1,5,B,short service,發短球,,,-0.3499115818440709,1.0281476302093513,0.05224353447804999,-3.2180971705291683,0.022044043642623252,-3.217309155531764,-0.869147571665916,3.7459045733515,7,8,8
